country_iso3,product_id,year,export_value,rca,pci
TUR,203,2015,1098442.67,0.24,-0.54
TUR,102,2015,1952968.58,0.461,-0.247
TUR,439,2015,32311256.97,3.651,0.624
TUR,16,2015,2730969463.39,0.326,-0.73
TUR,186,2015,10563527.92,5.948,-0.778
TUR,487,2015,143324086.13,2.196,0.357
TUR,115,2015,198558757.76,1.928,-0.495
TUR,17,2015,24451559.83,0.128,-1.276
TUR,250,2015,1233437.57,13.193,1.763
TUR,188,2015,11228815.24,0.933,-1.553
TUR,43,2015,37935138.09,1.797,1.504
TUR,114,2015,129867134.74,1.367,0.312
TUR,158,2015,7023858.12,0.763,-1.139
TUR,353,2015,18570062.22,0.297,-0.269
TUR,486,2015,53503708.22,0.235,1.836
TUR,98,2015,28443098.01,0.163,-0.376
TUR,28,2015,390603.74,0.221,0.055
TUR,450,2015,100049845.79,1.311,0.45
TUR,269,2015,25446714.83,0.368,-0.899
TUR,189,2015,344606660.68,1.067,0.339
TUR,463,2015,4354099.82,1.189,-0.875
TUR,470,2015,19367424.91,1.494,2.141
TUR,364,2015,3199881.03,0.643,-0.018
TUR,49,2015,72759058.41,5.034,-1.496
TUR,110,2015,7321380.57,6.409,0.876
TUR,123,2015,104408571.61,1.343,-1.89
TUR,254,2015,2675971.69,1.311,-1.279
TUR,84,2015,57450129.47,0.888,0.016
TUR,267,2015,956806.93,1.61,1.566
TUR,72,2015,13098969.9,0.843,0.368
TUR,429,2015,131128681.02,1.186,1.107
TUR,178,2015,81213007.72,0.331,-0.446
TUR,35,2015,225541645.08,0.23,-1.026
TUR,252,2015,17823911.42,0.667,0.209
TUR,245,2015,368740469.9,1.42,-1.303
TUR,251,2015,11465581.42,1.218,-0.091
TUR,256,2015,28249841.84,1.758,0.415
TUR,70,2015,3102913.77,1.327,0.398
TUR,36,2015,74875463.78,0.811,0.851
TUR,285,2023,76681176.27,2.369,0.306
TUR,84,2023,122030730.92,0.37,0.397
TUR,150,2023,878496369.96,1.047,0.128
TUR,24,2023,48408346.34,0.494,0.48
TUR,281,2023,39579374.18,0.676,1.056
TUR,483,2023,2440780923.25,0.535,0.171
TUR,113,2023,7378184.28,1.157,-0.692
TUR,488,2023,125156624.54,1.322,0.191
TUR,305,2023,30191631.31,0.278,-0.73
TUR,388,2023,3924224.4,4.918,-0.472
TUR,23,2023,28344939.46,2.569,-0.666
TUR,456,2023,72366498.8,11.589,-0.742
TUR,96,2023,48467461.78,9.959,-0.688
TUR,264,2023,20501009.94,0.987,0.249
TUR,267,2023,24123463.89,1.002,0.514
TUR,82,2023,12862465.69,0.209,1.11
TUR,365,2023,291569571.76,0.679,-0.572
TUR,125,2023,192257928.37,0.665,0.953
TUR,371,2023,636094035.25,6.705,-1.15
TUR,250,2023,38621933.51,0.698,1.059
TUR,459,2023,340551590.7,1.776,-0.105
TUR,67,2023,7851079.44,7.813,-0.186
TUR,209,2023,1158299.6,7.576,-1.434
TUR,66,2023,50640063.69,0.398,0.142
TUR,152,2023,8021730.83,3.228,-0.14
TUR,318,2023,85365894.83,2.221,-0.385
TUR,6,2023,86832985.04,1.224,1.969
TUR,91,2023,52575637.56,0.168,-0.728
TUR,184,2023,1525093.28,0.703,0.627
TUR,438,2023,248227836.42,1.713,1.138
TUR,482,2023,98031563.74,0.912,-0.592
TUR,380,2023,495339774.34,1.362,-0.299
TUR,218,2023,160625700.45,0.799,0.83
TUR,225,2023,402036194.31,0.16,-0.397
TUR,104,2023,103145294.89,1.514,-1.757
TUR,342,2023,24244586.75,1.35,-0.579
TUR,453,2023,103316142.19,0.885,-0.316
TUR,25,2023,28445933.67,0.311,0.871
TUR,377,2023,1975142.44,0.567,0.877
TUR,312,2023,18143468.47,3.008,-0.76
TUR,255,2023,37338526.56,0.746,-0.93
TUR,194,2023,6107544.42,9.639,0.209
TUR,294,2023,7626842.78,0.643,-0.186
TUR,356,2023,264614325.56,0.067,-0.026
TUR,448,2023,59765371.45,0.978,1.319
TUR,254,2023,73833168.56,0.505,-0.376
TUR,166,2023,996734890.97,0.4,-0.336
TUR,425,2023,152268051.31,0.404,-1.576
TUR,477,2023,93419294.48,0.421,-1.864
TUR,92,2023,251355055.52,1.588,-0.28
TUR,463,2023,2469133.54,1.287,-0.375
TUR,120,2023,8079217.0,0.471,1.917
TUR,366,2023,7853263.81,1.635,0.169
TUR,16,2023,3115990.95,1.789,-0.407
TUR,413,2023,249429240.3,5.611,-0.511
TUR,224,2023,36917318.31,0.329,0.487
TUR,328,2023,134092794.01,1.157,1.16
TUR,162,2023,3359694.79,0.979,-0.273
TUR,237,2023,43244853.48,0.535,-1.054
TUR,405,2023,90683815.27,3.15,0.157
SAU,84,1995,514259967.25,1.963,-1.082
SAU,225,1995,154501835.91,0.857,0.299
SAU,129,1995,102562537.81,7.57,0.617
SAU,383,1995,111777708.01,0.888,-0.011
SAU,453,1995,3106477.22,3.614,2.212
SAU,59,1995,499359.21,2.005,-1.84
SAU,434,1995,15372271.83,0.62,0.513
SAU,176,1995,3715012397.78,4.006,-0.523
SAU,346,1995,133852178.54,1.008,0.248
SAU,103,1995,319153141.64,1.548,0.764
SAU,80,1995,70518497.3,0.495,-0.942
SAU,237,1995,64567413.38,1.135,1.252
SAU,186,1995,2335392.23,1.599,-0.396
SAU,108,1995,659331030.59,5.152,-0.093
SAU,292,1995,12076146.98,5.459,0.203
SAU,370,1995,23854389.68,3.234,0.772
SAU,193,1995,5658633.63,0.289,-1.023
SAU,463,1995,38685811.1,0.529,-0.731
SAU,190,1995,1254364558.45,1.13,1.282
SAU,404,1995,31954789.62,0.683,0.105
SAU,192,1995,4213967.57,0.606,0.614
SAU,486,1995,418468464.31,0.128,-0.798
SAU,143,1995,1161621.11,0.354,0.143
SAU,273,1995,8785948.7,1.974,0.571
SAU,178,1995,6491012.76,0.596,-0.547
SAU,195,1995,132271440.25,1.97,-1.719
SAU,231,1995,6463614.36,1.096,2.528
SAU,282,1995,744690.9,1.149,0.019
SAU,55,1995,47157540.26,0.878,-0.286
SAU,333,1995,253915480.88,0.741,-0.669
SAU,77,1995,23338479.28,0.189,0.734
SAU,272,1995,80862682.43,1.953,-0.558
SAU,217,1995,83493411.67,1.197,-2.133
SAU,23,1995,13850473.16,5.872,-0.163
SAU,285,1995,9541556.07,1.938,0.527
SAU,172,1995,30904077.7,0.722,0.005
SAU,206,1995,140436142.02,0.55,1.332
SAU,343,1995,95509315.09,0.26,-0.754
SAU,182,1995,4040057.96,0.754,-0.738
SAU,440,1995,3359603.39,1.238,-1.024
SAU,205,1995,27770413.9,0.346,-1.121
SAU,248,1995,50963401.12,1.306,1.19
SAU,256,1995,126436276.75,0.184,-0.657
SAU,76,1995,154841462.93,0.293,-0.944
SAU,144,1995,68589619.84,2.226,0.443
SAU,139,1995,654158318.56,0.632,0.101
SAU,215,1995,8143490.57,2.289,0.359
SAU,12,1995,59016979.99,1.762,-2.273
SAU,62,1995,56075699.7,1.797,2.332
SAU,474,1995,39904845.52,1.121,0.562
SAU,56,1995,103974105.25,1.113,-0.882
SAU,377,1995,560245609.04,0.37,0.511
SAU,431,1995,102130594.64,1.859,-0.965
SAU,428,1995,49343603.89,0.765,1.143
SAU,70,1995,257544741.5,0.741,-0.055
SAU,21,1995,2916300164.62,0.473,1.061
SAU,287,1995,911333639.32,0.183,-1.492
SAU,317,1995,272168458.48,1.703,0.895
SAU,30,1995,26318893.62,0.241,-0.45
SAU,27,1995,38680937.29,1.925,-1.088
SAU,207,2005,184943292.12,0.768,1.549
SAU,154,2005,142864842.16,1.181,-0.75
SAU,15,2005,4991158.65,1.344,-0.884
SAU,290,2005,53802125.77,2.55,-0.555
SAU,43,2005,10159350.72,2.146,-0.712
SAU,47,2005,809744045.32,0.577,-0.768
SAU,303,2005,1427521130.59,1.053,0.519
SAU,481,2005,5456537.45,1.363,-0.119
SAU,18,2005,104458654.36,3.107,0.057
SAU,405,2005,3539232.17,0.906,-0.959
SAU,89,2005,2748279764.72,0.51,1.317
SAU,284,2005,2533865.15,2.673,0.788
SAU,490,2005,29657167.48,0.433,-0.636
SAU,5,2005,9803351.4,0.469,0.447
SAU,468,2005,7162169.57,0.119,-0.472
SAU,374,2005,91163026.81,1.032,-0.088
SAU,157,2005,128852581.14,8.668,-0.064
SAU,489,2005,6437480.75,0.827,1.566
SAU,141,2005,32762793.88,8.48,-1.576
SAU,256,2005,2249657.92,0.905,-0.467
SAU,6,2005,183784285.79,0.131,0.26
SAU,333,2005,43961190.42,0.532,-0.849
SAU,382,2005,13501037.18,0.335,1.805
SAU,176,2005,71640102.92,1.238,-0.516
SAU,164,2005,190202988.72,0.351,-0.928
SAU,77,2005,54538136.54,2.24,0.511
SAU,241,2005,373399675.51,1.033,2.011
SAU,292,2005,4063855.18,2.447,0.975
SAU,244,2005,3924925.81,1.136,0.661
SAU,298,2005,2813928.15,2.132,0.478
SAU,220,2005,12332280.29,0.176,-2.024
SAU,27,2005,5383984462.91,1.333,-0.346
SAU,388,2005,101254538.95,4.583,0.982
SAU,453,2005,155326064.91,0.321,-0.738
SAU,140,2005,11191063.71,0.913,0.41
SAU,452,2005,26376118.23,0.824,-0.496
SAU,263,2005,118050600.13,2.504,1.199
SAU,312,2005,69130858.4,0.817,-0.819
SAU,368,2005,2835026995.4,1.971,1.915
SAU,408,2005,84664398.96,6.407,-1.449
SAU,245,2005,27915873.01,0.694,-0.65
SAU,163,2005,42017349.33,1.378,0.566
SAU,56,2005,12369925.8,1.25,-2.411
SAU,28,2005,273382466.43,2.267,-0.774
SAU,73,2005,22980246.53,0.421,-0.338
SAU,90,2005,139135129.64,0.879,-2.0
SAU,236,2005,1447954669.77,0.447,0.166
SAU,156,2005,8202771.65,0.213,1.311
SAU,183,2005,3169375.58,0.336,1.626
SAU,66,2005,34586622.04,0.245,2.067
SAU,399,2005,890215534.75,0.159,1.303
SAU,235,2005,49441943.21,3.752,0.78
SAU,76,2005,4783942.42,1.427,-0.625
SAU,487,2005,18866839.52,0.2,0.089
SAU,203,2005,11473263.14,3.054,0.68
SAU,88,2005,72526486.85,0.469,0.244
SAU,91,2005,24120301.21,0.338,-1.859
SAU,46,2005,218716196.16,0.474,0.301
SAU,397,2005,119262367.77,5.088,0.066
SAU,305,2005,118861698.4,0.546,-1.697
SAU,178,2015,110938074.45,0.825,0.775
SAU,263,2015,41110228.75,0.515,1.318
SAU,307,2015,2632919773.2,1.874,-1.11
SAU,378,2015,22213184.3,1.091,0.84
SAU,108,2015,56440040.61,2.573,0.422
SAU,459,2015,79325360.64,6.829,0.419
SAU,337,2015,6179455.87,0.249,-1.05
SAU,134,2015,3152978.6,0.142,0.129
SAU,321,2015,56719153.74,2.335,-0.528
SAU,410,2015,9301002.08,7.264,0.804
SAU,190,2015,35370266.66,10.015,0.602
SAU,181,2015,982691.68,0.389,-2.563
SAU,299,2015,475339100.41,2.591,1.667
SAU,177,2015,2898739.76,2.298,-1.439
SAU,439,2015,6301527.76,0.544,-0.544
SAU,364,2015,5245768.96,3.113,-1.127
SAU,10,2015,51607595.34,0.613,0.536
SAU,311,2015,28902391.72,0.927,1.475
SAU,292,2015,3681039.19,0.886,2.119
SAU,303,2015,168975173.55,6.293,0.548
SAU,11,2015,18784276.01,1.105,2.193
SAU,250,2015,48816282.93,0.507,1.157
SAU,470,2015,7873231.96,1.281,-0.463
SAU,186,2015,52805726.13,6.368,3.332
SAU,129,2015,235632719.98,3.134,0.85
SAU,313,2015,26198058.17,0.602,-1.173
SAU,158,2015,7922847.17,2.546,0.558
SAU,25,2015,41450139.6,1.477,0.63
SAU,189,2015,14246951.2,0.951,-1.781
SAU,22,2015,988479601.68,0.98,1.077
SAU,33,2015,66554348.5,1.99,2.754
SAU,249,2015,46787476.57,0.449,-0.073
SAU,451,2015,399643044.87,0.693,0.283
SAU,125,2015,15606040.14,1.135,0.688
SAU,366,2015,84950698.62,0.547,0.478
SAU,164,2015,18782598.64,1.261,-0.549
SAU,329,2015,387933245.65,0.633,1.388
SAU,322,2015,118261488.51,5.666,-1.926
SAU,236,2015,46270184.97,0.193,-1.369
SAU,115,2015,19656075.18,1.353,-0.277
SAU,104,2015,70217321.72,1.986,1.625
SAU,448,2015,7783008.36,0.435,-1.9
SAU,472,2015,327161946.65,2.107,0.47
SAU,480,2015,51080198.16,0.581,-0.419
SAU,317,2015,65334411.07,0.186,-1.244
SAU,147,2015,63282071.32,1.004,-0.24
SAU,78,2015,187522851.37,6.603,0.705
SAU,95,2015,14941646.44,1.886,0.347
SAU,319,2015,73929315.75,0.59,-0.652
SAU,433,2015,141118757.63,1.186,-0.009
SAU,323,2015,7782207.39,1.075,1.092
SAU,90,2015,53460982.48,0.723,-0.827
SAU,16,2015,74532338.3,0.46,-1.91
SAU,89,2015,125145130.24,1.26,-1.148
SAU,162,2015,12281819.49,0.328,0.681
SAU,370,2015,15962996.97,0.332,-0.651
SAU,154,2015,600799463.1,1.166,0.287
SAU,477,2015,1587559932.19,1.287,0.754
SAU,417,2015,52735543.8,0.808,-1.01
SAU,217,2015,230426461.67,0.314,1.797
SAU,354,2023,120150111.62,0.213,0.7
SAU,153,2023,36325305.36,2.566,-0.667
SAU,417,2023,32738077.98,1.855,-0.654
SAU,256,2023,74633733.62,0.669,-0.565
SAU,227,2023,4245231.05,0.608,-0.15
SAU,72,2023,89550422.83,1.005,-0.305
SAU,284,2023,116390201.05,1.586,-0.218
SAU,132,2023,41889614.74,1.422,-2.259
SAU,13,2023,17206906.39,0.275,1.429
SAU,187,2023,958081486.32,1.201,0.529
SAU,306,2023,12323975.08,0.686,1.155
SAU,141,2023,1555355.41,0.764,-0.178
SAU,469,2023,43754644.64,1.345,0.91
SAU,74,2023,24988789.38,6.447,1.2
SAU,453,2023,14268634.27,0.958,2.182
SAU,409,2023,122489862.45,1.745,-0.337
SAU,291,2023,114835933.18,0.973,0.091
SAU,483,2023,54980856.04,0.342,0.628
SAU,324,2023,931876301.63,2.091,-0.873
SAU,159,2023,498742606.84,0.762,0.126
SAU,331,2023,5012963.69,1.495,-0.311
SAU,30,2023,194500984.18,1.554,1.687
SAU,468,2023,689508824.99,0.371,0.977
SAU,242,2023,111860554.57,0.478,0.131
SAU,175,2023,46877044.36,0.501,-0.737
SAU,115,2023,574881209.64,2.299,0.466
SAU,171,2023,146259430.72,1.628,1.165
SAU,10,2023,57428927.39,1.887,0.563
SAU,137,2023,868610710.9,1.472,2.046
SAU,241,2023,110026599.52,6.481,-0.469
SAU,96,2023,1562262791.4,0.391,-1.072
SAU,31,2023,8608129.81,0.655,1.363
SAU,43,2023,29900104.11,0.499,0.72
SAU,377,2023,4210290.2,0.823,2.489
SAU,16,2023,9030954.66,2.059,0.126
SAU,23,2023,33316061.08,0.885,-1.41
SAU,183,2023,310755970.57,2.237,0.525
SAU,325,2023,855705007.95,1.333,-0.895
SAU,402,2023,22891914.03,1.235,-0.34
SAU,158,2023,31569867.96,0.496,0.796
SAU,428,2023,45100124.28,0.197,0.336
SAU,123,2023,1212093689.79,2.052,0.519
SAU,128,2023,557856101.35,20.029,0.75
SAU,489,2023,9324681.99,3.06,-0.589
SAU,168,2023,14687661.92,1.136,1.288
SAU,84,2023,129011757.84,0.587,1.433
SAU,300,2023,2741717.09,4.874,-0.334
SAU,85,2023,16564636.41,0.415,0.822
SAU,309,2023,543478386.84,0.972,1.075
SAU,101,2023,53164910.57,0.642,-0.926
SAU,341,2023,67264393.13,0.297,-0.698
SAU,224,2023,71394827.22,1.715,0.169
SAU,396,2023,62422817.3,1.349,0.006
SAU,140,2023,68814482.44,1.554,0.288
SAU,180,2023,3852411.41,0.138,-0.917
SAU,280,2023,26696991.73,0.711,-0.185
SAU,28,2023,134718280.82,4.774,-0.277
SAU,211,2023,601079832.79,1.678,0.421
SAU,119,2023,66856805.56,0.513,-0.426
SAU,305,2023,291082864.01,1.113,-0.424
ARE,71,1995,140551399.46,0.347,-0.719
ARE,165,1995,21847723.98,2.869,-1.751
ARE,205,1995,12300537.65,0.881,-0.196
ARE,250,1995,4835481.08,0.51,1.123
ARE,111,1995,4621460.77,1.726,0.577
ARE,446,1995,2451808.24,0.588,-0.684
ARE,483,1995,57874943.67,0.678,0.926
ARE,431,1995,1046211451.5,0.984,-0.878
ARE,309,1995,58647423.82,1.228,-1.279
ARE,19,1995,56321014.26,0.518,-0.683
ARE,154,1995,38336111.96,17.51,-0.882
ARE,43,1995,5115680.81,1.63,-0.953
ARE,433,1995,25670120.62,3.217,-0.278
ARE,244,1995,134654958.48,0.656,0.709
ARE,336,1995,21284968.86,2.37,-1.605
ARE,141,1995,10701876.54,0.567,1.184
ARE,417,1995,5423026.91,0.339,-0.415
ARE,54,1995,69728743.53,0.78,-0.749
ARE,108,1995,49842909.55,0.227,-2.079
ARE,278,1995,5147591.43,0.214,1.3
ARE,488,1995,64910412.23,6.331,0.537
ARE,195,1995,4468982.99,0.837,-1.216
ARE,323,1995,21008807.89,0.407,0.404
ARE,143,1995,8385145.85,0.942,-0.272
ARE,468,1995,83518821.92,1.193,0.007
ARE,242,1995,841858014.41,0.654,0.382
ARE,236,1995,28007683.08,0.152,1.18
ARE,360,1995,35514639.29,2.842,0.843
ARE,88,1995,650781610.95,0.194,-0.742
ARE,102,1995,787863555.85,1.442,0.607
ARE,354,1995,9119472.69,0.264,-0.856
ARE,113,1995,234068025.39,1.919,-0.923
ARE,24,1995,49875746.64,0.446,1.283
ARE,261,1995,622102971.48,4.999,-0.037
ARE,215,1995,240997014.78,0.26,0.069
ARE,180,1995,4237790.41,2.789,0.634
ARE,80,1995,2400904.94,0.644,0.666
ARE,126,1995,3246734.16,0.104,-0.967
ARE,445,1995,2946595.66,1.786,-0.017
ARE,322,1995,1732801318.12,0.48,1.449
ARE,129,1995,173624920.37,1.381,-0.851
ARE,153,1995,47257354.5,0.908,-1.726
ARE,300,1995,355095555.21,2.687,1.15
ARE,356,1995,36727221.54,0.852,0.224
ARE,91,1995,509872382.04,1.751,-1.935
ARE,183,1995,18820068.94,0.612,1.435
ARE,98,1995,23901292.48,0.653,0.395
ARE,82,1995,21994194.77,0.431,-0.169
ARE,202,1995,3057856.52,0.48,-2.082
ARE,27,1995,281908942.62,1.26,1.315
ARE,401,1995,207873332.18,4.314,0.523
ARE,190,1995,47545167.46,0.492,0.772
ARE,352,1995,341288605.38,2.18,0.755
ARE,490,1995,60355229.26,2.115,0.328
ARE,359,1995,38777225.9,0.729,-0.818
ARE,213,1995,295846258.49,0.344,-0.06
ARE,233,1995,154799636.96,0.825,-0.95
ARE,255,1995,241345807.96,0.222,2.283
ARE,301,1995,62196517.38,0.214,0.162
ARE,290,1995,19545979.87,0.583,-0.234
ARE,43,2005,932637038.25,1.816,0.219
ARE,78,2005,7464242.15,0.354,-0.674
ARE,67,2005,66647337.8,5.326,-0.91
ARE,328,2005,8224444.87,0.135,-0.782
ARE,306,2005,15958313.3,0.985,0.254
ARE,46,2005,11305296.89,0.453,0.562
ARE,223,2005,166521554.69,1.135,-0.396
ARE,237,2005,41254141.77,0.323,-0.689
ARE,235,2005,295313009.32,5.385,1.478
ARE,261,2005,73428730.54,0.133,0.058
ARE,33,2005,2738706.09,6.287,-0.885
ARE,180,2005,29234958.67,0.497,1.338
ARE,256,2005,386093200.6,1.406,0.952
ARE,188,2005,377427734.85,0.59,2.07
ARE,404,2005,11292631.35,3.467,0.122
ARE,184,2005,378647.12,0.582,-1.003
ARE,365,2005,184834085.44,4.643,-0.977
ARE,293,2005,74398121.28,6.818,0.399
ARE,85,2005,20774510.05,3.117,0.564
ARE,260,2005,3077047733.85,0.41,-1.407
ARE,317,2005,210368646.15,2.766,-0.56
ARE,138,2005,13714768.51,0.747,0.939
ARE,251,2005,65154185.56,0.883,1.333
ARE,300,2005,82358936.96,0.794,-0.189
ARE,249,2005,3850355.45,0.802,-0.085
ARE,225,2005,22596221.28,8.82,1.4
ARE,236,2005,55291259.35,0.257,1.598
ARE,238,2005,16380860.83,2.863,1.851
ARE,13,2005,20006238.71,0.291,1.39
ARE,463,2005,43134566.55,0.986,-0.226
ARE,407,2005,24442004.27,4.906,0.706
ARE,199,2005,919430684.44,1.036,0.679
ARE,154,2005,64103075.19,1.446,-0.122
ARE,263,2005,109396050.66,0.574,1.105
ARE,462,2005,44410467.5,0.437,1.046
ARE,425,2005,50588782.12,2.108,-0.746
ARE,114,2005,11965731.79,0.194,-0.173
ARE,47,2005,71548015.04,0.223,1.898
ARE,311,2005,47931751.63,0.157,-2.278
ARE,383,2005,232930974.82,0.806,-0.547
ARE,481,2005,117604751.52,1.726,-0.719
ARE,392,2005,10456753.41,0.483,0.479
ARE,474,2005,134191596.77,2.795,-0.457
ARE,139,2005,29039781.16,0.872,-2.809
ARE,264,2005,343221248.64,1.678,0.768
ARE,79,2005,544870861.83,1.275,-0.448
ARE,70,2005,25160501.14,1.047,-0.757
ARE,153,2005,99692016.29,0.434,-1.108
ARE,58,2005,1484543371.87,0.122,1.146
ARE,37,2005,8349459.51,0.501,-0.099
ARE,165,2005,66201276.27,1.778,0.402
ARE,42,2005,8691031.31,1.114,-1.139
ARE,284,2005,108558788.39,1.382,-0.604
ARE,434,2005,278028212.51,0.277,1.3
ARE,459,2005,7384166.29,0.586,0.491
ARE,318,2005,165285087.38,2.758,-2.727
ARE,163,2005,23276845.45,0.718,-0.425
ARE,65,2005,40794623.9,2.076,0.16
ARE,28,2005,185385056.57,1.819,0.496
ARE,419,2005,55021614.08,0.496,-0.635
ARE,35,2015,122461914.8,0.549,1.098
ARE,324,2015,18773715.02,1.281,0.161
ARE,108,2015,126957552.23,8.969,0.208
ARE,45,2015,31263723.73,1.141,0.041
ARE,85,2015,7820909.18,0.458,-0.69
ARE,9,2015,19106924.21,0.15,0.977
ARE,433,2015,6692323.72,4.084,-0.125
ARE,181,2015,222759172.46,1.115,-0.191
ARE,127,2015,64056730.98,0.384,0.424
ARE,355,2015,3250797.99,0.414,-0.594
ARE,309,2015,8454958.69,11.238,0.572
ARE,159,2015,655675973.25,0.206,0.155
ARE,110,2015,151137809.63,0.233,-0.832
ARE,385,2015,57142130.25,5.179,0.112
ARE,56,2015,156483573.01,1.539,0.752
ARE,239,2015,13962957.69,0.19,1.106
ARE,135,2015,256424819.51,0.235,-0.603
ARE,256,2015,2326055890.69,5.012,0.19
ARE,408,2015,354120170.66,1.223,-0.544
ARE,33,2015,158532481.41,0.522,0.908
ARE,365,2015,1516876112.18,0.811,0.058
ARE,482,2015,1667436500.93,0.952,0.338
ARE,201,2015,64840714.27,1.347,0.571
ARE,94,2015,10532546.74,7.772,-0.376
ARE,425,2015,14779237.25,1.628,0.13
ARE,263,2015,3499587.49,1.133,-1.383
ARE,389,2015,1210118889.06,1.141,1.325
ARE,426,2015,320551738.33,1.828,-0.589
ARE,294,2015,474219041.4,5.519,0.178
ARE,445,2015,75978503.12,0.832,-0.898
ARE,322,2015,1230883875.61,2.731,1.946
ARE,311,2015,320650484.32,0.866,1.52
ARE,109,2015,56604438.35,1.032,0.647
ARE,414,2015,2569594.16,4.696,-2.98
ARE,156,2015,35625674.63,2.866,0.129
ARE,162,2015,100270912.04,0.286,0.972
ARE,96,2015,53944536.29,3.736,-2.295
ARE,128,2015,66957879.1,0.37,0.187
ARE,303,2015,11479408.35,0.318,1.422
ARE,203,2015,23092000.77,0.418,0.939
ARE,83,2015,14329377.54,0.91,0.043
ARE,476,2015,324540120.83,0.408,-0.737
ARE,88,2015,90343891.71,0.454,0.479
ARE,316,2015,62711130.79,0.662,0.273
ARE,354,2015,135160586.58,0.561,-1.287
ARE,169,2015,6752296.13,1.385,0.035
ARE,397,2015,41233123.03,1.707,-1.247
ARE,489,2015,1486533178.35,1.484,-0.216
ARE,120,2015,712040223.26,2.888,-1.154
ARE,67,2015,107087847.61,6.017,1.395
ARE,31,2015,79056318.15,1.342,0.703
ARE,28,2015,25856813.14,0.27,-0.517
ARE,282,2015,135863759.86,1.719,0.918
ARE,276,2015,40159741.36,0.772,0.467
ARE,199,2015,196752985.33,6.416,-0.386
ARE,103,2015,27713091.22,1.291,2.34
ARE,257,2015,35254704.67,1.581,-0.02
ARE,64,2015,93134486.92,13.273,0.343
ARE,54,2015,126501682.67,1.314,0.406
ARE,331,2015,28149059.83,0.595,-0.189
ARE,378,2023,275039019.86,0.802,0.956
ARE,151,2023,57532280.09,1.84,0.933
ARE,25,2023,311107.47,1.346,-0.938
ARE,333,2023,5592840.47,0.47,-0.541
ARE,138,2023,18391451.9,1.356,-0.237
ARE,183,2023,139895826.64,0.807,1.613
ARE,131,2023,157195694.05,1.706,-0.69
ARE,19,2023,56192659.21,0.395,-0.644
ARE,117,2023,546966306.7,0.393,1.509
ARE,486,2023,2383560.16,4.442,1.025
ARE,366,2023,184925974.77,1.007,0.278
ARE,97,2023,52413139.48,0.399,-2.353
ARE,35,2023,9313953.65,1.254,0.672
ARE,260,2023,42298963.09,0.109,0.413
ARE,280,2023,37671811.0,2.699,0.796
ARE,18,2023,952201237.07,2.425,1.516
ARE,92,2023,4836089.33,2.324,-0.148
ARE,435,2023,141642672.43,3.966,-0.308
ARE,215,2023,46231669.46,2.015,0.314
ARE,243,2023,4515454.97,6.917,-0.332
ARE,88,2023,20851154.17,8.96,-0.558
ARE,356,2023,1488453220.44,1.813,-0.336
ARE,456,2023,128632240.43,0.49,0.376
ARE,227,2023,115778802.98,1.151,0.27
ARE,446,2023,6527894076.55,0.295,-1.084
ARE,477,2023,146760916.31,0.528,-0.215
ARE,489,2023,313890016.69,1.016,-0.225
ARE,105,2023,27942662.43,13.201,0.126
ARE,409,2023,99015512.26,4.034,-0.991
ARE,54,2023,12249205.02,0.663,1.495
ARE,420,2023,318983077.82,2.636,0.526
ARE,434,2023,20100181.45,1.639,-1.517
ARE,470,2023,165585438.63,1.248,-0.916
ARE,484,2023,10532031.01,0.851,0.884
ARE,82,2023,67942790.68,0.697,-0.785
ARE,463,2023,76981686.57,0.746,0.373
ARE,180,2023,454703027.89,0.973,0.034
ARE,427,2023,20376776.91,0.278,0.401
ARE,421,2023,36670552.74,0.884,-0.043
ARE,207,2023,8382363.55,0.253,-1.088
ARE,469,2023,7661215.23,1.452,0.542
ARE,5,2023,21548375.77,0.371,-0.3
ARE,379,2023,35499752.1,1.289,-1.064
ARE,193,2023,315699993.76,1.529,-0.949
ARE,226,2023,15698910.68,1.816,-0.676
ARE,407,2023,26781343.19,0.032,0.518
ARE,78,2023,23244790.47,3.279,1.939
ARE,43,2023,549909395.65,0.472,1.363
ARE,476,2023,10681114.78,1.368,-1.412
ARE,325,2023,2296382021.54,2.723,-0.19
ARE,315,2023,30986649.29,1.751,1.556
ARE,304,2023,187483.39,0.124,0.888
ARE,21,2023,445275646.44,0.665,0.229
ARE,450,2023,73620250.09,1.482,-0.752
ARE,309,2023,61978111.06,2.231,-0.484
ARE,312,2023,13474657.63,2.499,-0.486
ARE,174,2023,40010198.39,0.493,0.272
ARE,76,2023,44528467.89,1.931,1.214
ARE,235,2023,15622930.01,0.354,0.225
ARE,114,2023,56379437.05,0.777,2.201
BGD,54,1995,36168100.07,0.514,0.562
BGD,146,1995,3404339.49,0.241,-1.719
BGD,187,1995,118530413.33,3.261,0.381
BGD,350,1995,60337007.2,0.942,0.055
BGD,143,1995,101135892.92,1.957,0.037
BGD,86,1995,316240695.61,0.486,-1.295
BGD,177,1995,530486540.35,0.211,0.685
BGD,233,1995,61062429.86,2.995,0.553
BGD,156,1995,8070871.1,0.822,0.123
BGD,422,1995,2975700.73,2.804,-0.015
BGD,490,1995,2538102.8,0.433,0.51
BGD,73,1995,11392218.46,1.029,1.373
BGD,429,1995,16737991.2,0.905,1.48
BGD,425,1995,40738462.48,0.167,0.498
BGD,440,1995,39864617.55,1.017,-1.901
