source_iso3,target_iso3,year,export_value,import_value,log_value,above_threshold
ARE,ITA,2024,3376110911.8,4165586825.56,9.5284,FALSE
ARE,ESP,2024,452640939.3,563240961.73,8.6558,FALSE
ARE,TUR,2024,1210520210.01,1316204565.87,9.083,FALSE
ARE,PAK,2024,690207752.26,627958009.09,8.839,FALSE
ARE,NGA,2024,870298316.14,894103620.73,8.9397,FALSE
ARE,EGY,2024,154145253.68,149338122.39,8.1879,FALSE
ARE,ARG,2024,1459460354.48,1642952215.75,9.1642,FALSE
BGD,KHM,2024,13269509.16,15900722.28,7.1229,FALSE
BGD,IDN,2024,669030399.41,688054706.43,8.8254,FALSE
BGD,LAO,2024,3369059700.92,2864141425.27,9.5275,FALSE
BGD,PHL,2024,879122178.21,843644321.74,8.944,FALSE
BGD,THA,2024,107272918.02,126063003.08,8.0305,FALSE
BGD,CHN,2024,300571094.87,304682991.54,8.4779,FALSE
BGD,JPN,2024,50357615.04,56980979.48,7.7021,FALSE
BGD,KOR,2024,1066626743.22,943798081.0,9.028,FALSE
BGD,IND,2024,281330050.14,314281262.7,8.4492,FALSE
BGD,TWN,2024,439541808.87,425631464.73,8.643,FALSE
BGD,GBR,2024,1113849827.15,1337747650.84,9.0468,FALSE
BGD,AUS,2024,158728908.13,195657925.46,8.2007,FALSE
BGD,ZAF,2024,1751889298.21,1981542890.83,9.2435,FALSE
BGD,RUS,2024,1529975185.68,1356172980.91,9.1847,FALSE
BGD,CAN,2024,110673901.94,116124181.82,8.044,FALSE
BGD,ESP,2024,8480447175.07,7991748351.29,9.9284,FALSE
BGD,SAU,2024,4452705542.58,5408072966.98,9.6486,FALSE
BGD,EGY,2024,340336397.19,292920674.89,8.5319,FALSE
BGD,CHL,2024,260710153.07,222994892.35,8.4162,FALSE
BGD,ARG,2024,1165465306.98,992295488.3,9.0665,FALSE
PAK,BRN,2024,51174575.49,47956352.04,7.7091,FALSE
PAK,KHM,2024,166181697.03,163391735.55,8.2206,FALSE
PAK,MMR,2024,2410987814.03,2662648637.27,9.3822,FALSE
PAK,PHL,2024,2400312798.45,2594737397.66,9.3803,FALSE
PAK,SGP,2024,201249610.29,247150950.18,8.3037,FALSE
PAK,THA,2024,12259401664.0,11188745782.75,10.0885,TRUE
PAK,CHN,2024,581535383.71,633470328.55,8.7646,FALSE
PAK,USA,2024,159574545.35,171832652.32,8.203,FALSE
PAK,DEU,2024,1323548786.7,1188776405.51,9.1217,FALSE
PAK,IND,2024,5114039.11,5632091.57,6.7088,FALSE
PAK,GBR,2024,329726616.95,390772874.2,8.5182,FALSE
PAK,ZAF,2024,1610246132.82,1594067290.33,9.2069,FALSE
PAK,MEX,2024,444619397.02,505379338.91,8.648,FALSE
PAK,ESP,2024,338295792.57,294668074.3,8.5293,FALSE
PAK,ARE,2024,335913397.05,357589151.74,8.5262,FALSE
PAK,BGD,2024,126006767.31,113020443.73,8.1004,FALSE
PAK,NGA,2024,1465871199.62,1434078080.53,9.1661,FALSE
PAK,EGY,2024,1782785548.23,2070392839.64,9.2511,FALSE
NGA,LAO,2024,577204974.98,540762732.11,8.7613,FALSE
NGA,MYS,2024,289783761.43,299180998.79,8.4621,FALSE
NGA,PHL,2024,4682451859.01,4879125399.16,9.6705,FALSE
NGA,SGP,2024,216317042.86,253246834.24,8.3351,FALSE
NGA,THA,2024,1237304336.42,1514723840.71,9.0925,FALSE
NGA,CHN,2024,131857440.44,120422448.0,8.1201,FALSE
NGA,USA,2024,587705010.97,687667128.06,8.7692,FALSE
NGA,JPN,2024,3534719634.91,4194716906.37,9.5484,FALSE
NGA,DEU,2024,2191015227.09,1961443984.87,9.3406,FALSE
NGA,IND,2024,823738792.86,990186434.05,8.9158,FALSE
NGA,HKG,2024,258919791.05,323513596.63,8.4132,FALSE
NGA,FRA,2024,190274030.32,181639086.57,8.2794,FALSE
NGA,BRA,2024,8737877981.8,10663120800.63,9.9414,FALSE
NGA,CAN,2024,130113965.35,121308589.44,8.1143,FALSE
NGA,NLD,2024,343972630.56,345431882.23,8.5365,FALSE
NGA,ITA,2024,4400172220.29,4966576763.24,9.6435,FALSE
NGA,ESP,2024,6854280925.66,6231410169.52,9.836,FALSE
NGA,TUR,2024,1456301988.43,1662031584.04,9.1633,FALSE
NGA,SAU,2024,151785967.9,132439179.64,8.1812,FALSE
NGA,ARE,2024,771394197.39,871024497.3,8.8873,FALSE
NGA,PAK,2024,183538908.5,159788700.1,8.2637,FALSE
NGA,ARG,2024,91114614.94,92672056.72,7.9596,FALSE
EGY,BRN,2024,695246397.83,637865881.8,8.8421,FALSE
EGY,IDN,2024,4363859874.09,4685094620.17,9.6399,FALSE
EGY,LAO,2024,6073161880.87,6678134834.87,9.7834,FALSE
EGY,MYS,2024,2446447326.87,2825597753.95,9.3885,FALSE
EGY,MMR,2024,1154622328.08,1220871944.82,9.0624,FALSE
EGY,PHL,2024,834614490.23,927229760.91,8.9215,FALSE
EGY,SGP,2024,526632801.17,540599332.95,8.7215,FALSE
EGY,VNM,2024,2292924931.64,2485205907.46,9.3604,FALSE
EGY,USA,2024,6441123816.42,7191757683.25,9.809,FALSE
EGY,KOR,2024,5459549215.78,6823303780.86,9.7372,FALSE
EGY,DEU,2024,36376400261.95,32324239082.77,10.5608,TRUE
EGY,GBR,2024,79431506.61,87277902.75,7.9,FALSE
EGY,CAN,2024,299867499.56,319169692.24,8.4769,FALSE
EGY,NLD,2024,2391147997.11,2922759676.31,9.3786,FALSE
EGY,ESP,2024,206612802.37,251350143.16,8.3152,FALSE
EGY,TUR,2024,288090521.87,263292491.9,8.4595,FALSE
EGY,ARE,2024,44802879.86,52169041.21,7.6513,FALSE
EGY,BGD,2024,3738354364.98,3223366000.71,9.5727,FALSE
EGY,PAK,2024,2851493177.66,2919401554.8,9.4551,FALSE
EGY,CHL,2024,2659618896.01,2986979977.81,9.4248,FALSE
EGY,ARG,2024,52670829.67,54755007.38,7.7216,FALSE
CHL,MMR,2024,794805764.62,979258228.86,8.9003,FALSE
CHL,PHL,2024,2314903616.56,2755839298.45,9.3645,FALSE
CHL,THA,2024,858496330.72,824948063.04,8.9337,FALSE
CHL,VNM,2024,92587344.35,96328356.3,7.9666,FALSE
CHL,CHN,2024,14495111.24,15650365.74,7.1612,FALSE
CHL,USA,2024,8848736153.46,8929402306.84,9.9469,FALSE
CHL,KOR,2024,1676906483.2,1541030870.79,9.2245,FALSE
CHL,TWN,2024,568152262.76,600087458.73,8.7545,FALSE
CHL,FRA,2024,47393975.59,48209545.01,7.6757,FALSE
CHL,GBR,2024,210190072.01,257794038.09,8.3226,FALSE
CHL,ZAF,2024,1932292611.87,2008262902.9,9.2861,FALSE
CHL,MEX,2024,52484321.81,50818160.09,7.72,FALSE
CHL,ESP,2024,1302009268.39,1220558036.61,9.1146,FALSE
CHL,TUR,2024,743637324.72,843538390.65,8.8714,FALSE
CHL,SAU,2024,114406304.01,130382522.69,8.0584,FALSE
CHL,BGD,2024,901249590.64,955428743.06,8.9548,FALSE
CHL,NGA,2024,506354600.97,503623330.19,8.7045,FALSE
ARG,KHM,2024,16269753962.11,19383704334.94,10.2114,TRUE
ARG,IDN,2024,492083589.34,426053245.1,8.692,FALSE
ARG,THA,2024,8027096172.46,7186330581.81,9.9046,FALSE
ARG,CHN,2024,140954736.55,170281580.28,8.1491,FALSE
ARG,JPN,2024,3009714888.71,2866701866.72,9.4785,FALSE
ARG,HKG,2024,845408761.18,796608997.59,8.9271,FALSE
ARG,TWN,2024,2591918961.02,2323046951.31,9.4136,FALSE
ARG,FRA,2024,714126175.94,627430512.07,8.8538,FALSE
ARG,AUS,2024,959048062.9,1145847264.98,8.9818,FALSE
ARG,MEX,2024,1192041785.76,1221742592.13,9.0763,FALSE
ARG,NLD,2024,1215650804.89,1487880731.59,9.0848,FALSE
ARG,ITA,2024,84929905.06,103177624.96,7.9291,FALSE
ARG,ESP,2024,6650087291.29,5738986016.46,9.8228,FALSE
ARG,TUR,2024,13381481637.79,13728610625.64,10.1265,TRUE
ARG,SAU,2024,1664161992.29,1423883096.04,9.2212,FALSE
ARG,PAK,2024,900641686.11,835005355.94,8.9546,FALSE
ARG,NGA,2024,14836002.92,15492177.86,7.1713,FALSE
ARG,CHL,2024,281733667.14,316521221.96,8.4498,FALSE
